text,author,likes,replyCount
"Would love to hear your expert analysis on this one basic question:  ""Why does the LotR exist at all???""   With perhaps a bit of discussion of it's deeper overall meaning.  You touch on bits in pieces of these 2 concepts in almost all of your videos.  I know this channel is an ""in deep"" look at the lore.  BUt for once, could you take an ""in deep"" look at the whole enchilada?  Would love to hear your summation of what is going on here and why.  Thanks!!!!!",@JimmySmith-du7xz,0,0
Pippin lit the beacons..,@duncanreid9351,0,0
I always look forward to seeing your videos on Lord of the Rings,@samadams6487,0,0
"We named our cats we got in late 2003 and early 04: Merry (the girl), Sam and Pippin. Merry and Sam were both beautiful black cat siblings but Pippin - a jet black Maine Coon,  has some issues: allergic to himself, always making messes and following people - anyone - to the- -bathroom and other extremely weird and odd non-cat behavior. He even went missing for 10 days (this was back in Golden, Colorado so we thought we'd lost him to a coyote!) but he returned! 
Whilst we loved Merry and Sam a lot and those sweet beings both stayed with us until 2022 when they crossed the rainbow bridge, Pippin was truly the heart of the house. Anytime anything was destroyed, broken or messed up we knew 99 times out of 100 which one did it (PIPPIN!) but we also got more affection, love and play from Pip than the others. He made messes, screwed things up and acted like a dog and our motto for him was ""I try. I do not always succeed, but I do try.' We named those three cats very well indeed. Pippy passed away in late 2019. 
We are all thankful that he missed the coof nonsense. His simplistic nature would not have understood that nightmare.",@DoctorCheryl,0,0
Pippin is pretty much the Lord of the Rings version of Fackler in the first Police Academy movie.,@Ivotas,0,0
I'm a fool for the Took🤟,@MarquesaBarbula,0,0
"You've inadvertently convinced me now that Pippin was Eru Ilúvatar in disguise. After all, who else could so masterfully steer Gandalf into being right where he needed to be, right when he needed to be? The same way Gandalf himself thought he was steering the *others*?",@TomEastman,0,0
"If the fellowship hadn't roused the Orcs and Balrog in Moria then the Balrog may very well have survived the War of the Ring until the the Elves and Gandalf departed Middle Earth.

Without a Maiar bestowed with enough power to fight the things Humanity are not equipped to face the whole of Middle Earth would be imperiled by another dark lord.",@kingofjokers1,0,0
"If Bilbo had killed Gollum, he wouldn't have followed Frodo and Sam to mount doom, and fought Frodo for it when he himself finally fell to its corruption, leading him to take the ring down with him in the lava

So like it or not, Gollum was ultimately the one that saved Middle Earth",@Carolinafan85,0,0
"This was too much for Pippin. His thoughts went back to the Field of Cormallen, and here was a squint-eyed rascal calling the Ring-bearer ‘little cock-a-whoop’. He cast back his cloak, flashed out his sword, and the silver and sable of Gondor gleamed on him as he rode forward.

‘I am a messenger of the King,’ he said. ‘You are speaking to the King’s friend, and one of the most renowned in all the lands of the West. You are a ruffian and a fool. Down on your knees in the road and ask pardon, or I will set this troll’s bane in you!",@kennethlacewell1517,0,0
"Book Pippen absolutely: movie Pippen was clinically retarded.

All the hobbits played a part in the destruction of the ring.",@etpc2023,0,0
No member of the Fellowship was non-essential.,@jls4382,0,0
"Gandalf or Aragorn brought Pippin back from the dead. Gimli said to Pippin in ""The Field of Cormallen"", ""I made sure you were dead.""",@wms72,0,0
"He may be a "" Fool of a Took"" but he's a great asset to all of Middle Earth ! 🌎❤",@LowellLucasJr.,0,0
"Nice vid. Also, we don't need to go that deep to figure out Pippin that was important, as it's acknowledged in the story itself. After all, Pippin, along with Merry, had the privilege to be entombed with Aragon after the King passed away.",@Acerelado,0,0
"Idk. I'd argue Fatty, Sam, and Merry would have got Frodo out of the Shire with or without Pippin. Sam and Merry were far more prominent in organizing the Hobbits against Sharky. Pippin does not say ANYTHING to Treebeard to try and convince him to march on Isengard (and Treebeard says he, and the other Ents, had been considering the matter before the Hobbits arrived). While he did save Beregond, Beregond was ultimately not of any real importance in the grand scheme of things (even if he was a nice guy) and played no real significant role after saving Faramir. Everything ELSE, though, yes. 100% agreed.",@weezact7,0,0
"So, a big change between the books and movies is that, in the books, Merry and Pippin don't really do anything to get the Ents onside. They tell Treebeard about the Uruk-hai and why they were in Fangorn. Treebeard seems to have not known about the Uruk-Hai (as he seems surprised that they can withstand daylight), but he mentions that the Orcs have been going through his Forest and he was suspecting Saruman was behind it. He mentions he has been wondering ""lately"" about whether or not he should do something. It SEEMS like Merry and Pippin's story convinces him he should call the moot, but, at the same time, this is clearly a topic he had already been aware of and pondering for some time before their arrival, unlike the movie. At no point do they say anything to him to encourage him to do anything (I've just re-read the dialogue in the chapter), so their role in his decision is pretty minimal, at best. 

Then Treebeard gets the Ents together and they have their moot which Merry and Pippin attend only briefly before Quickbeam takes them away. The next time Treebeard speaks to them, the Ents have already decided to make war on Isengard (well, actually the NEXT time is a status update and then, two days later, the result)

""Of course, it is likely enough, my friends,' he said slowly, 'likely enough that we are going to our doom: the last march of the Ents. But if we stayed at home and did nothing, doom would find us anyway, sooner or later. That thought has long been growing in our hearts; and that is why we are marching now. It was not a hasty resolve.""",@weezact7,1,1
"Here is a pointless nitpick on the title to boost the engagement stat: ofc he did, they all did - from every member of the Fellowship down to each individual soldier that faced the dark army",@Makujah_,0,0
He also saved Merry's life at Pelenor Fields when no one else thought to look for him,@jacksunbrown,0,0
"Can we just take a second to collectively appreciate Billy Boyd's performance as Pippin? 
What a f****** legend.",@DillonHockett,0,0
"One with a brave heart and a pure soul can do amazing things even if one is a bumbling idiot at times. 

Pippin never gave up. He never surrendered. He kept trying hard, and in return, he was rewarded with a good ending in his timeline.

Very wholesome.",@SensSword,0,0
"One of the best things about TLotR is that, for every single member of the Fellowship (and for several others outside the Fellowship), the answer to the question ""Did X save Middle-Earth?"" the answer is ""yes"". EVERYONE had their role to play and it is made quite clear throughout the story that there was VERY little wiggle room for things to have gone differently. Had any of the Fellowship not been present or not been who they were or done things differently, there's a very real chance the Quest would have failed. But, at the same time, NONE of them did so on their own. NOBODY in the Fellowship can claim full credit for their victory. They all played their roles together even when they were, physically, apart and did not know they were working together.

To provide at least one example for each:
Frodo, obviously, is the Ring-Bearer
Sam gets Frodo to the Crack of Doom
Merry is instrumental in slaying the Witch King
Pippin...is this video. Just watch it.
Gimli rallies the people at Helm's Deep by blowing the horn
Legolas shoots down what was PROBABLY a Nazgul shortly before the breaking of the Fellowship (which likely saved them from being spotted) and may have been the reason the Elves of Lothlorien didn't kill them on sight.
Legolas and Gimli help Aragorn through his entire arc after the breaking of the Fellowship (though, it must be said, they are probably the LEAST influential members of the Fellowship)
Aragorn was, of course, the heir of Isildor and led the party after Gandalf's death
Gandalf was the party leader and the wisest among them
Boromir was the catalyst for Frodo leaving on his own, directed Aragorn, Legolas, and Gimli to chase Merry and Pippin, and was probably a major reason for why Aragorn decided to go to Gondor's aid rather than chase Frodo and Sam.",@weezact7,0,0
"Very
Well
Done
Sir
🎉🎉🎉",@WhyDoYouNotThinkForYourself,0,0
"Well, Pippin was the one who found the barrels of pipeweed after the storm of Isengard
😊",@TETASARAIVACS,0,0
Pippin wrote this video 😂,@chickwithbricks,0,0
alternative title: Did Pippin save Middle Earth before or after second breakfast?,@SensSword,0,0
"If not for Pippin, Tolkien would have had give in to the internet trolls and have the eagles fly the ring to Mount Doom.",@AMRosa10,0,0
nice,@Super_Saiyen_Potato,0,0
Thank you for this.,@LS-ti6jo,0,0
"I always got the impression that tolkien believed the least of us are just as important as the best. 
A young fool can be just as vital as a brave soldier,  even an evil man can do things  lead to good.",@ryangooseling,0,0
"Pippin has always been my favorite character because of how much he grows over the course of the story.  All of the hobbits embody the concept of average people accomplishing great deeds, but to me Pippin is exceptionally noteworthy because he was so much more out of his depth than the others.",@ezekielmcgee825,0,0
"Also, had Pippin not looked into the palantir, Gandalf would have had to. He did not yet know the nature of the stone. He would have had to probe it himself to find its uses. 

Gandalf feared revealing himself to Sauron. He was not ready for such a trial. Who knows what would’ve happened. Pippin may have saved Gandalf from “a great blunder”. If Gandalf had found the power to withdraw himself from the stone, it would have “been disastrous for him to see me, yet.. Until the hour comes when secrecy will avail no longer”.

I love Pippin, and approve of your message🕊️",@anneanderson145,0,0
"5:43 Pippin did not wake the orcs and balrog! It is days between Pippin dropping the stone in the well and the orcs arriving, and both before and after the company was quite loud, bright, and smelly (Gandalf being the worst offender in each case). The stone only got a brief and possibly unrelated response, and realistically, are the goblins going to amass their army for every stone that falls in a massive mine that’s been neglected for decades at this point? Or perhaps it was the bright lights, singing, shouting, and pipe smoking that got their attention, none of which was from Pippin. It’s absurd to think that Pip caused it by dropping a pebble.

The time line in the books is as follows:

The company enter Moria with “a shattering echo” and a “dull” sound of “rending and crashing” as the doors slam shut because of the watcher(s) in the water. Gandalf strikes the doors, shaking them and the stairs. 

They climb stairs, have a meal, and then travel again for at least “several hours”. 

They are not overly quiet with their voices (especially Gandalf, who has several exclamations and “crie[s]”), their footfalls are not quiet, and they occasionally had to jump “cracks” and “fissures” in the ground up to 7 feet across, which can’t have been totally quiet. Gollum’s footfalls can be heard behind, as well as their own echoes. Gandalf is lighting the way all this time.

They stop in a guard room, and Pippin drops a stone in a well, but only after “several minutes” there were a few “faint knocks” or hammer taps out of the well, which died away “after a while and was not heard again”. Gandalf says it might not have been related but probably was.

Pippin watches for an hour; then Gandalf for another 6, lighting his pipe for a smoke at the start.

The company travels for another 8 hours (“not counting two brief halts”), covering 15 miles straight, though walking “twenty miles or more”

Company encounters a wide hall, and Gandalf “risk[s] a little real light”. “A blaze like a flash of lightning” for “a brief instant”; “a second”. Long and bright enough to illuminate the “vast roof far above their heads” and the pillars holding it, and the “huge” empty hall making its walls “flash[ed] and glitter[ed]”, and three other entrances

Spent “that night” huddled in corner of the hall. Gimli “chant[s] in a deep voice, while the echoes ran away into the roof”; the song is a little over a page long. Frodo watched for over two hours, then slept. It was morning when he woke. 

The company ate breakfast, and spent some time looking about (mainly finding and searching the chamber of mazarbul, and reading the book). 

As they go to leave, they hear drums in the depths and a horn and many hurrying feet in the hall. Gandalf instructs Boromir/Aragorn not to close the doors towards the hall, and instead “cries” out of them “in a loud voice”, receiving “hoarse laughter” in return. He thrusts his staff out the doors creating “a dazzling flash that lit the chamber and the passage outside”. Arrows fly past as he steps back from the door.",@thomaswalsh4552,1,0
"Thank you for this.  I always felt that Peter Jackson did Merry and Pippin a disservice in how he portrayed them.  Gimli, too.  When Merry and Pippin were absent, Gimli was comic relief.  Not a nice thing to do.  I appreciate how you explained just how much Pippin did for the Quest.",@CynthiaWarren,0,0
