text,author,likes,replyCount
Phrasing~ “me standing in a corner waiting for a kid to grow up”,@Atomsk2,1,0
Very late comment but for those who doesn't understand how to fight the blaze guardians in day 16. All you have to do is wait until they stop being on fire then attack. The shields are also worthless on the blaze all you've gotta do is hit it on the head and it won't block your attacks. It's honestly one of the easier mobs in AdventureZ imo,@yourdailyrandom5434,1,4
"That's Terraria. 

26:07",@CATZEBOY_18,0,0
I mean in fairness creepers do that too XD,@TwiggyMC,0,0
Day 16 does not count,@Spencer-w3s,2,0
nice clickbait and cheating and lying,@fakyoutoob,0,1
Legundo and losing things that are obviously in his inventory. Name a more iconic duo.,@tobias2287,1,0
"13:34 ""woth the chest just sitting there""
I immediately said ""that's a mimic"" ahh, D&D, how you've changed me",@CringeyLoon,9,0
"Drink when he says ""I managed to..."" Or ""making my way...""",@s.a.m.2300,1,0
Love how you decided to use botw towers mod.,@snowdragon100,1,0
"the sky ships are cool, but the biggest dungeon in that mod I've seen is this MASSIVE cathedral thing. it took up my entire minimap from the center, and was well above cloud level at the top. I couldn't even see the top from the ground thanks to our server settings.",@redjack2629,0,0
"Yeah, day 16 doesn't count. Balance is important, and that was not balanced.",@HimitsuYami,1,0
13:27 damn that jumpscare though 💀,@THR-1000,1,0
❗Spoiler Protection❗,@user-BloodCandle,0,0
"the immediate rocket spam right after the vexes almost got you made me lose it lol, incredibly relatable",@atlas_is_lost,1,0
22:55-23:05 Doofenshmirtz level of planning by the architects of the structure.,@Golden_Gem,2,0
42:16 when you say you have the high ground I had to laugh😂😂,@HibiscusQueen24,1,0
Day 16 is so fair though it happens when your playing with mods. For those who don’t understand try it for yourself,@HibiscusQueen24,1,0
I knew it was coming and its still sacred me (the mimic),@aaronrouge,0,0
"What do you mean by ""waiting for the baby to grow up""😂",@OliverBrown-t9c,1,0
Have fun,@puppychowpuppychow601,1,0
you died on day 16 there for this is not a real hardcore run and i will not be watching the rest of the video. SHAME on you,@4kYt-0897,0,0
I thought it was hard core😂,@wildboys-ui4zg,0,0
"Funny that you’re an Enderian on days 1–10! I’m playing on a modded server with some friends, and I’m playing as an Enderian.",@Draconicfish2679,1,0
You're a really cool guy,@Andragon_,1,0
"51:51 ""burninating""??? Homestar runner fan????",@teaisanachievement2620,1,0
This mod made me play modded for the first time... THANKS !!!,@AkiraLee-bw7lo,1,0
"17:27 hi im going to make a REALLY LONG COMMENT because some people cant tell the difference between  deliberately unfair game design and a hardcore game.  

So lets examine how this kind of attack is completely unjustified in a hardcore gamemode.  Not from a standpoint of “how do i think  hardcore should be played” but purely from a game design perspective.  

Yes the point of hardcore is to die and loose everything.  HOWEVER that generally operates under the assumption that the player is extremely experienced in all aspects of the game, enough to warrant the punishment.  this here is un-telegraphed, unpredictable, and a completely unnecessary waste of the player’s one life.  It isn’t “kill the player as punishment for being reckless or careless”.   It isnt “kill them and teach them what they did wrong”.  Here, it is a spontaneous and unpredictable death, that completely resets all progression as punishment instead of teaching the player how to not make the mistake again.

This isnt a “difficult challenge” or a dangerous enemy, this is just BS difficulty because the mod developer assumed everyone would automatically know how to fight it properly.  Its a trial by fire.  It looks a lot like a blaze, so the fact it cant be fought like one is a completely jarring turn.  And odds are that by the time the player learns that they cant use traditional techniques, they are already dead and on a subsequent WORLD.  Not a subsequent set of gear.  A subsequent run entirely.  A punishment for a failure they didn’t see coming. And were unable to prepare for. 


Even a range of experienced players would probably immediately die to this without any indication that the enemy is such a terrible threat.  


To make a guarantee one shot attack fair in a game that isn’t inherently designed to consistently and randomly kill a player, like “I want to be the guy” it needs to be able to be anticipated in Some regard IN A BLIND RUN.

For example, in Souls games, the vast majority of enemies and bosses can indeed one or two shot a player.  But they have a dedicated pattern that can he learned with enough trial and error.  These games also dont tend to send you completely back to the beginning of the campaign with one death.  They have checkpoints periodically placed throughout.  This means that it allows the player some room to actually learn the enemy patterns and accommodate themselves to when they need to dodge or retreat to avoid these deaths.

The entire reason totems of undying exist in hardcore minecraft is to help offer this leeway to learn about how to combat a threat.  It’s not to “keep you forever immortal in hardcore”.  it’s to “enable a player to actually adapt to a threat they were unaware of or were unprepared for”. Sure you can farm totems.  But thats due to exploiting their renewability.  A renewability in place so that they don’t completely run out in a long standing or multiplayer world.  Which would effectively render the entire mechanic obsolete or ineffective at some point.  

This is what’s referred to as a “pity mechanic” and as stared, even Souls games have these features. When you take these things, like armor, totems, etc, and completely ignore them out of the blue, it is almost NEVER fair.

Even BOSSES in normal Minecraft  don’t do that.  They at least let you tank a hit in full enchanted Diamond and attempt to run.  

With all this said, it really shouldn’t have been labeled as hardcore if he was going to cheat death.  However it is at least UNDERSTANDABLE (not okay, but understandable) in a slight sense here as he didn’t cheat death outside of a brutally unfair and poorly designed enemy encounter.",@terminalvelocityrunner2202,18,0
Day 18 totally  doesn't count,@MaribelRamoscolvin,0,0
"Day 16 was NOT your fault, doesn't count.   ;)",@Sapphire1568,4,1
"Honestly, I think the AdventureZ mod needs to take some advice from Hakita on evil design. If you want an evil encounter, make it a joke, with a punchline. And not just: “HAHA, you die, because then it’s not really fun or interesting, it feels like BS. “Rocks fall, everybody dies” is never really fun.",@aralanstradivari2841,2,0
Those wells give random buffs if you jump into them lol thats all they do,@Ileleana,1,0
You were silly on day 79. And day 18 doesn’t count.,@harryb8999,3,0
1:12:28 3 netherite ingots accident successfully avoided,@harmash.andriy,1,0
hi👍🏻💜👌🏻,@yvonnegreen9336,0,0
"That clutch on day 23 was not so clutch, I heard him hit the ground 😂",@StoryKeeper23,0,0
"I agree too. 
Stuff like this is EXACTLY why i have cheats enabled on ALL modded worlds. Aside from all the bugs you can run into on mods that can randomly decide to mess you over. The mods themselves can randomly be designed poorly in certain areas like this. To the point it can literally ruin the experience.  You are playing fair doing your thing only for a mod to randomly act like a child and be like ""instant kill, no dodge""",@sapphirestar3978,0,0
"Wood walls = walls...made of wood. 

Cracked me up lol",@shawnklepinger4770,0,0
Aragon?,@BilboBaggins-j3r,0,0
49:00,@Dude-.,0,0
"51:25 to quote Russian badger ""your honor, shut the **** up. You wasn't even there.""",@kovanova9409,10,0
day 1-9: discrod mod simulator,@BurgirGod,0,1
"Aligning with the illagers is something I've desperately wanted in vanilla Minecraft since day 1. The way I think it should work, is you can get Illager gear, dress the part, and then barter with them akin to Piglins, and have access to trades unique to them. The trade-off is, is if you wear Illager gear in view of regular villagers they run, iron golems attack, and it lowers your reputation with them.",@ScrambledAndBenedict,3,0
TAKING WHAT FROM ALL DIRECTIONS?!,@KingS1ayer_Channel,1,0
Fucking Dark souls 3 chest should be banned.,@MMaki__,2,0
Riddle me this. If you play Russian roulette is it a 16.7% because there is only one of six bullets in the chamber. Or is it a 50/50 because there are only 2 out comes. It shoots or it doesn't. The more you think about the more unsure you get.,@thomascoccimiglio,1,1
Can we get a list of the mods on this??,@darian8802,0,0
13:57 PREY DETECTED!!,@aisutistoto5771,0,0
On day 16 I would do the same thing 😂,@indigo3679,1,0
"I'm gonna be real it would have been a funny edit when legs said, this is the second time I've misplaced something while talking about his trident, you zoomed in on the trident in his inventory",@Shyguyforest,1,0
"I want to be a jerk and say mods killed you, but that is very bs, so I won't hold it against you",@nigelonetasty5370,0,0
"love the video but it would be so much cooler if you treated it right when you died. Lets be real, 16 days isnt that big of a loss, and youre going in with more information. Regardless if a boss or mob is ''broken'' you now have information that you need to kill them from a distance. Trading your loot isnt ''fair'' it is cheating. Which is FINE, i dont hate it. It just makes the video feel worse, restarting with new information and adapting is the whole point of hardcore. I'm sorry, but this one is definitely a fail. Though, very entertaining and i fully support you. I think we've all been there where we get frustrated with it and just say ''ah screw it''.",@Aye.Eye.Captain,0,0
Day 15 17:08 HE IS KILLING HIS KIND D: OH NO,@AmethystSky0,1,0
"13:57 oh my god, I found another prey fan in the wild",@roanwanek2673,0,0
Yeah day 16 was fair,@Frederick-f6v,0,0
"13:25 the mimic made me jump and i was just watching, that was so surprising lol",@A_Zippy,1,0
was that an inheretence reference from christopher paloni,@obi-wankenobi7853,0,0
5:00 LMAO,@GpeanutDoggo,0,0
“I cAnT fInD mY tRiDeNt” while it’s chillin in your inventory,@raywym5891,0,0
"dont worry, i jumped too.",@MichaelGetty,0,0
Cobweb looks illegal,@sandrock1004,0,0
yo sup dudes,@princeart2045,0,0
"On day 12 when he say the Mimic and thought it was a chest I knew it was a mimic when he said ""But watch"" 🤣",@KarstonReagan,0,0
Day 16 is bs. Title is clickbait,@DogmaticDilleon,0,0
This is like the 5th video like this I’ve seen and I just realized I hadn’t subbed yet. you def deserve the sub so I’m sorry I didn’t notice sooner!,@notimestwo,0,0
"My eyes sparkeled when I heard ""Did I get some Critical Role in my minecraft again?"" Like damn! YES.",@KaineTheQuiet,0,0
Bro I was watching this while playing as an evoker :))),@ctelendil,0,0
I’m sorry but 29:03 the lil pilt plats of him walking on the water was soo cute!!! 🥹🥹,@karma_zoid3547,0,0
bro blew out the back of a house bruh,@the.real.cheesemuncher,0,0
I refuse to agree with day 14 why craft a helmet? Boots also work for piglins and boots have more durability the protection is the same and it's cheaper!,@Candle_eater7685,1,0
18:44 I thought you said this was hardcore,@jasminemoli8434,1,0
I'm right there with you on Day 12. That jumpscared me so bad!,@KefkeWren,0,0
The day 16 mob really is a terrible design. Like. What were they thinking?,@Gio98art,0,0
whats the shadder you use?,@showtime1802,0,0
Bro became JESUS at day 28,@sangita3478,0,0
"""Hardcore"" but cheating",@SpunkMayo,0,0
I’m not the only one with the video speeding up on it’s own right?,@PolskiWizard,0,1
Day 18  does not count.,@jacob7902,0,0
Idk why do a hardcore play through if you just gon respawn with commands lol. I get the pain tho… also why are blazes still hostile towards you if you are a blaze… mod needs work.,@strandofeternity,1,0
"Most likely lost the totem on day 16... If you didn't, that's what we'll call it.",@arjunheart5859,0,0
1:06:17 XD,@TDK_DC,1,0
ok but the image of some 3 inch creature felling an entire tree at once is hilarious,@crustaceanking3293,0,0
day 69 ooo my god,@abhay1034,0,0
OMG 5:11 HAD ME CRYINGGG 😂😂,@braydendavis3727,0,0
What is this mod called,@jetyockey6697,0,0
Aint no wait he forgor the Multiverse 💀,@Khaled-Abdullah28,0,0
The lost stuff was in the water base,@MachineButOnYoutube,0,0
Aquatic arsonist is crazy,@MachineButOnYoutube,0,0
Shut your mouth now 1:14:02,@revilo12335,0,0
anyone else notice that on day 72 when he was looking for his trident it was in his inventory the whole time?,@arik-qo2vr,0,0
ih its hard core then if they died like on day 16 shouldnt they have had to start the run over?,@kuyo-blackstone,0,0
Day 16 never happened,@spanglerumble9330,0,0
dudes trident was in his inventory the whole time,@viper5167,0,0
"Legundo calling the end whale ""space whale"" brought me back to Captain Lorca and Saru calling the gormagander the same lmao",@marinasaenz2756,0,0
Funfact: impaling is like smite or bane of arthropods but for aquatic mobs,@pikachu12999,0,0
day 81-84 SO I DID SOME MINING OFF CAMERA,@elation00,0,0
I think the funniest part is around day 72 where he was looking for his trident and he said he lost it and it was *Literally in his inventory*,@josephlitera3448,0,0
DID NOT EXPECT TO FIND A CRITTER IN THE MINECRAFT COMMUNITY BUT NOW IT MAKES SO MUCH SENSE,@drawsdime7967,0,0
"7:00 yeah those airships aren't supposed to spawn in the overworld, they're supposed to spawn in the end",@DizVT,0,0
"day 41
Is it a bug or a feature?
yes.",@VeMossMoth,0,0
13:55 is that a reference to the hit 2017 game prey???,@damiankirishima,1,0
if you want to know how the harvester play minecraft dungeons here you'll under stand but other then that it's very effective against hostile mobs,@IsaiahCosens-bg5gt,0,0
"24:40 You didn't Nail that water clutch, you can 100% hear you taking fall damage",@Zephal0,0,0
You mentioned the idea of merfolk setting boats on fire.... Now I have a DEEP motivation to develop a dark fantasy world with these type of characteristics,@corruptlem0n868,4,2
51:25 Ah yes my favorite part of Minecraft Arson XD,@Shiroi_Neko15,0,0
"The funny little ""i nailed the water but that scared you"" while he hits the ground next to the water",@drakeclark5124,0,0
Day 73 the trident was in your inventory 😂😂,@firelolbit,1,0
I think day 16 is fine,@Cracked_voidling,0,0
Day 11... werent you immuned to poison by being blazeborn? Witches could do nothing agaisnt you. To my knowledge they only instant dmg when you're low.,@detrix9043,0,0
"Those mimics have a super nice loot drop: a hat trinket that increases your looting level by 1. So with it on, you'll always have looting 1 at least, but you can also overcap beyond what your enchantments can do with it. 

Plus it's a little leprechaun hat so that's always a plus.",@jazzyj7834,2,0
"""I swear your honor it was like that when I found it""🤣🤣🤣best quote ever",@sharongibson72,1,0
D,@meribebaal8023,0,0
@Legundo ur trident was in ur inventory at 1:06,@Desolate_Echo,1,1
i love you trying to guess your origin each time before checking,@quill9918,0,0
T E C H NO B L A D E,@cowboyBo_y,0,0
So basically your 100 day challenge has failed at day 16....,@blankb3890,0,0
Look in your inventory on day 72 and 73,@natestormer6118,0,0
You should do a 100 days with all the scariest mods you can find(cave dweller is a good one 😉),@Permafrost-r8g,0,0
"*Day 1: i seem to have spawned in as Ranboo*

You’ll know what i mean if you’ve watched the Origin SMP stuff :)",@axelotl9812,0,0
"Day 72-74 i can't find my Trident

Trident: am I anything to you?",@Minecraft_God,0,0
Of all the places I thought I might find a Prey reference... Here wasnt one of them,@ItzYaBoiJager,0,0
@legundo How did you set it to randomize your class and origin every 10 days?,@Tegral_Entertainment,1,0
"Legundo: "" Now I NAILED this water landing"" as he hits the ground and backs up into it. XD",@Tegral_Entertainment,7,0
Shaders in the end trips me out so hard,@domonator5000,0,0
Blaze born seems so underwhelming considering you don’t have a fire attack or the blaze’s hover abilities…,@domonator5000,0,0
Why do you just beat things to death with tools rather than make a sword?,@domonator5000,0,0
how dose the random origin thing work please tell me,@GAMER32231,0,0
what mod added the nightmare? looking to see if i can add it to my modpack,@enceladus5736,0,0
Totally jumped at the mimic chest day 12. I like how you kinda warned us and I still jumped,@nathanshearer3856,0,0
Please have a pet 🦇 mod,@TomMentch,0,0
"""Finding this ordinary, slighyly rare item was HUGE"". Clown",@unfriendlyreminder5980,0,0
Your videos suck and are so damn boring.,@unfriendlyreminder5980,0,0
it wasnt hardcore minecraft...,@nightlights590,0,0
"I dont care if this video is a year old. I will not have my favorite childhood movie be slandered, Eragon, albeit not the best movie, is one of the only movies that does dragons well even to this day. Better than Smaug and any other bs dragon out there. Saphira #1

Love the vids just the audacity of you man ;)",@FugnPanda,0,0
"My  attention span fucked, I watch shorts for an hour, then watch 4 hour videos",@JevilNE0,1,0
Love that  pigundo made an appearance in the end!,@valoriauprising,0,0
i just realized he became a slime rancher thats the name of one of my favorite games,@wdanger1031,0,0
sick mods,@justdatfox3940,0,0
This gives me Doctor Who regeneration vibes. I love it. YOU SHOULD DO A 100 DAYS AS A TIME LORD WITH THE NEW TARDIS MOD!!!,@t3kscarecrow474,5,0
"Origin - Jesus 
Ability’s
- Walking on water
- Bread & fish give more health
- Bottles of water turn into Wine (Healing potion) when pressing “G”
- Mobs do less damage",@thiseditor4750,2,0
Day 16 doesn't count and you were very silly on day 79,@SkyeBerryJam,0,0
10:48,@tophatguy2078,0,0
how do i switch my origin every 10 days?,@LandenSipes-p2p,1,0
if you are blaze witches cant do shit to you,@sephiroththebetreyer3010,0,0
"Legundo, you know SO much about Minecraft, but I really appreciate you explaining it in a way that us newbies can still understand and enjoy the story! Thank you!",@Camaraderiee,2,0
"conga lining to eat my but
that was effing funny",@jakstrieder,0,0
"Him on day 45, as a slime: ""i'm a rancher""
Me: *""SLIME RANCHER!?!""*",@HameleoshaDeHoga,0,0
@Legundo It’s really annoying when you forget how counting works. Day 9 is only your ninth day as an Enderian. Day 11 should be the first day as a Blazeborn.,@bryandoyle765,0,0
why did you do that on day 79,@hulk-bg3nv,1,0
@Legundo you are one of the best content providers ive watched i love your 100 days content so good,@BlkRaven,0,0
Just came here to say haha slime rancher,@OGCatneySama,1,0
Whats the point of playing hardcore if you dont play it like its hardcore,@williamwhite2092,2,0
25:48 You can make easy emeralds by mining those trees with lumberjack and merchant ithink to sell all your sticks,@JaQuanRT,0,0
Hey dude! You are awesome so much fun to watch your content! I've told all my friends to  check you out and to subscribe!,@ChristianDowns-q3d,0,0
The chest scared me😢,@Leahonhrre,1,0
24:40 no you didn't?????,@duckmasteryt23,2,0
"1:10:48 every time he is saying dojo, I Think about the Barbie movie ( Mojo Dojo Casa House 😂)",@jjkwife9181,0,0
1:06:16 just realized it's in his inventory,@Shadow_The_Glitch,1,0
После смерти 16 дня ты нарушил правила игры на хардкоре ты умер и должен начать сначала а не использовать режим разработчика и лететь за вещами ты умер по своей ошибке получив урон от всех шаров блейза,@asternz5542,0,0
"1:14:01 this diddnt make you giggle, but I am a bee so I am an acceptance",@Beegirl12345,1,0
I do wonder what's the point of hardcore if you just came back tot he world?,@gp5390,1,0
"Nothing in vanilla can kill you one shot in full diamond armor. Not even a warden. That's because mojang keeps a level of balance, and that amount of balance is what hard-core mode is made for",@RealChillbillies,58,6
"Should have ended it at 18 mins when he blew up, everything after that was a cheat.
This ain't a hard-core run",@mcsingham,1,0
"Again, he died. In hardcore. Isn't that supposed to be the end? What's the point with that title if he doesn't have to start over from scratch? That's the whole deal with hardcore.",@NovaTheAngel,1,0
Can somebody tell me the resource pack for the golden food bar,@teammajorman1542,0,0
13:53 I like they prey (2017) reference.,@gigan2708,0,0
Day 24 terraria reference,@yourneighborhoodferalcat6920,0,1
