text,author,likes,replyCount
"Johnny, your ""insightful"" beliefs that PRC/China does not get involved in foreign countries proxy war because of supposed foreign policy tenants just proved how much people in the west are mistaken about China.The overthrowing of Myanmmar's democratically elected government by the Militay Junta Regime is precisely because the previous democratic government was regarded by China as being too pro-US & favoring the west. Unlike the more direct, open approach from western powers, such as can be seen from attention-seeking headline news from Trump's tariffs annoucement, China's CCP regime prefers way more subtle approach in interference, sneaky, even insidious way infiltration by supporting their preferred factions through economic trade support as a legitimate front. Without PRC China strong support for Myammar Military Junta Regime, the factions gathered under the toppled Myammar  Governmnt could have retaken powers except they do not have other foreign nations with strong military powers backing them. & there is also support for Russia, in spite of all the sanctions from the west, Europe & USA, Russia still manage to function properly as a state for 3 years because Russia secured PRC China replacing & supplying the shortfalls of all those products & goods that Russia use to import from the west. So it is inaccurate to state that PRC China was not involved in proxy wars, since supplying military weapons & technologies is only one part of a modern proxy war. Furthermore, Russia's current wartime economy manage to churn out all its advance military hardwares which could not obtain needed western components, manage by replacing those with China supplied parts, whether supply directly in the guise of dual-use household electronics parts & products or re-routing these needed equipments through other nations like Iran/ North Korea etc. countries who first receive those components & parts from China directly.",@BTjs321456,0.0,0.0
I really would like to see Johnny to go over the new jfk files that have been released,@judemowbray8611,1.0,0.0
Please Johnny - deactivate auto translate in your video title . So annoying . # Please STOP Auto Translating Video Titles.,@Arkantos365,0.0,0.0
"29:28 this is misleading, the US admitted they funded islamists in Afghanistan prior to the soviet invasion to bait them into entering",@billusher2265,0.0,0.0
"@johnnyharris is completely wrong in saying that China does not engage in proxy wars. It has been propping up Pakistan against India for years now with new military handouts and donations. It also fuelled internal militancy in India in the form of the Naxalism and other conflicts. It also creates trouble in places like Myanmar and Nepal in the form of civil strife to keep them and India in check. At the end, it just seemed that Johnny was engaging in CCP propaganda. China is no better, if not worse than the other major superpowers.",@digh4407,0.0,0.0
Proxy wars destroyed my country (Syria) it’s heartbreaking 💔,@saadb.3331,0.0,0.0
I'd like to see a Johnny Harris video about Lumumba.,@greegorygrimlee5487,0.0,0.0
"This video essentially explains why I support independence from American support between Japan, Korea, Taiwan and the Philippines (possibly also other countries in Southeast Asia). The proxy wars supported by the US and the Soviet Union split the Korean peninsula after a millennium of unity among the Korean people. The Korean war made it clear that the US never cared for the Koreans, as they shot thousands of South Koreans in the Nogeun Li massacre simply because they thought there could have been Communists among them. They were willing to end the lives of millions of Korean civilians just so their puppet regime wouldn't fall into enemy hands; the Soviet Union was not so different. Vietnam potentially could have ended up the same way as Korea. If North Korea invades South Korea or China invades Taiwan, the outcome is purely dependent on American support and it's the people of East Asia who will have to pay the price",@Ricky911_,0.0,0.0
Libya was toppled by the US,@JamesBalmforth,0.0,0.0
Johnny you are getting lazy with your research.,@davidmoss2576,0.0,0.0
"I would like to dub your vids into BANGLA, if you agree.",@tasin498,0.0,0.0
"Korea- Just gonna brush over the us already having their military there? Johnny Harris seems way to smart and well informed to be 'accidentally' allowing as much bias as he does, or be ignorant of reality.Meh, I'll watch anyway, cause it is pretty good. But I'm gonna be rolling my eyes alot in this one I think :(",@greegorygrimlee5487,0.0,0.0
Harris may be a plant,@amiranda2141,0.0,0.0
and now america is joining forces with russia to exploit all humans on earth,@blackkitty_42,0.0,0.0
"China doesn't interfere with other countries? Take a look at:- China invading and annexing Tibet.- China invading Vietnam after the U.S. Vietnam War.- China invading Korea to fight the U.S.- China fighting and annexing parts of the USSR.- If not for the U.S., China would probably control Taiwan right now.What are we even talking about Johnny?",@Zomwaiter2552,0.0,1.0
Bro i don't get it why you haven't still covered one of the deadliest civil war of 21st century w/c was fought under silence...The Tigray war,@Micheal12128,4.0,0.0
Johnny Harris Liberation Front is so funny,@Micheal12128,1.0,0.0
CCP not funding proxies is flat out wrong. They have a long history of supplying weapons to less than credible groups. They have been selling weapons to various african countries in exchange for mining rights.,@hansikursch484,0.0,0.0
"Fighting over deals, smh",@lamin1825,0.0,0.0
I live in Finland and I'm afraid that we will become another proxy for US vs RUS. Joining NATO and doing more military business with US if like going to that direction,@lauriperamaki5354,0.0,0.0
You should have also talked about India vs Pakistan. It was also fueled by us and ussr.,@aryanbarnwal5645,1.0,0.0
"Johny the liar 😂China meddles in india, bangladesh, nepal, myanmar taiwan and johnny says china policy is not of proxy wars...Johnny must be funded by Chinese, so guys be careful dont believe what Johnny says😂",@gcs-te5hu,0.0,0.0
Well China has literally sent soldiers to the front line alongside Russian forces. They may not be there because they're necessarily invested in Ukrainian defeat but saying they're not involved or not meddlesome in foreign affairs is just categorically incorrect.,@declanlynch6382,0.0,0.0
You’re looking at a graph of deglobalization.,@ahimel,0.0,0.0
wow,@formal_club,0.0,0.0
This is why we need a one world government.,@VOLightPortal,0.0,0.0
"In short, ""elites"" aka deep state are playing chess and working to gain full control over us, land, all other resources, while the rest of us are just trying to survive day by day.",@kleptokratija,2.0,0.0
>Ukraine is differentStill waiting to hear how. Because it's the partisan conflict du jour between libs and cons in the U.S.?,@imprisonedinaprism,1.0,0.0
This is the problem in the Israeli-palestinian conflict,@jrisner6535,2.0,0.0
"China does not do hard military proxy war like the US, but sure does bullies smaller countries like SriLanka, Maldives etc. Chinese warships have also docked in SriLanka and Myanmar waters. And don't forget about South China Sea.",@NinaadaBellippady,0.0,0.0
"Johnnyland would be a communist nightmare, high taxes, government monopoly and the false primise of free everything",@gabegabe2452,1.0,0.0
口寄せ,@SuperbadXx,0.0,0.0
THEY USED TO BE RARE?!?! hahahahaha have a look at the history on the USA buddy.,@Alex.The.Lionnnnn,0.0,0.0
I think so China and India have there present in almost all of the world. They just keep a very low profile.,@aryandive4655,0.0,0.0
Pretty sure China been a patron for a hot minute...,@davidglenn2739,0.0,0.0
"If it weren't for proxy wars then who would the US, Russia, Europe, China, and did I mention the US military industrial complex sell their weaponry to. It's a very lucrative market.",@charlesmiller8107,0.0,0.0
"If you want to see a legit new way to fight a war then look up cyber war. Nearly all countries are engaging in cyber war or cyber espionage including allies. There is a really cool website where you can see cyber attacks among countries in real time, it's crazy.",@charlesmiller8107,0.0,0.0
"I quite understand why you picture it that way and appreciate that you underline that those conflicts are usually not articilially created by patrons but grow as internal wars. And you almost got it.But to put that USA sent soldiers to Korea and Vietnam ""to prevent from turning this country red"" is understatement. USA came to aid an invaded country, in Korea it was even UN mandated mission. You could also say that WW2 was proxy war between USA and USRR when those patrons involved in European conflict and Stalin just switched sides in 1941 to the Allies. I know, the line between ""real war"" and ""proxy war"" is very thin and curvy, but that is why we watch good journalism: to have complex issues explained in a fair way. Because as you said in Ukraine part: when you are attacked, you muster every support you can to defend.",@wawrzynieckorzen78,0.0,0.0
Why you didn’t talk about Palestine destruction?,@shahjidulalam1083,1.0,0.0
"Showing multiple maps of country’s involved in proxy war, but refuses to show that Israeli flag for God sake. He showed Syria with 10 different flags and not one was an Israeli flag. Johnny is a joke.",@TimPool-b8z,1.0,0.0
"Yes, it's so not acceptable to forget, especially kids' activities. We all have a reminder. Just use it if you want to avoid war 😊",@slee4966,0.0,0.0
great video,@mmhuq3,0.0,0.0
5GW 👁️‍🗨️,@stevespikehk,0.0,0.0
"about the Russia and Ukrain war, there's one question why Russia started invasion? Because it wanted to prevent Ukrain joining  the EU, why? because if Ukrain did join the EU they would place their troops Russia's borders which causes a threat to Russia.",@KulgiTV,0.0,0.0
"This is what Trump meant with ""You’re gambling with World War III"".",@abelcallejo3990,0.0,0.0
Why do you delete my comments? I wrote about your inaccuracies in stories and you delete the comments?,@macistas,0.0,2.0
What happened with the previous video cover ?^^,@Alex-rl7tp,1.0,0.0
"bro, chinese troops are present in balochistan",@Avadhoot1604,0.0,0.0
"Hey Johnny, good video as always.Maybe you can make a video about how classified information should be handled, in response of the signal chat leak.",@laurentiusivan,0.0,0.0
I think China lets it play out and then support the winner rebuilding.,@peddfast,2.0,0.0
"yo bro, you go to link us the music in this video, it's so good. Please?🥺🥺",@TrashSatchel,0.0,0.0
Cool. Another world economic forum video,@Regalpaladin,0.0,0.0
They know how to throw a party in Johnny Land! wooo 🎉 those guys are crazy!,@TomWickensMusic,0.0,0.0
Nothing ever happens,@YokoYokoOneTwo,0.0,0.0
"So when the hidden New World Order want to take over, they try to stimulate a race war by behind the scenes fuelling and organising of illegal immigration, which would lead to a breakdown in law and order, and the need for new draconian powers, and thus a new world order, but it's a one sided war, because our politicians are too imperceptive and won't trace back the organising and funding to people like Putin and Bill gates? But a lot of us knew that already, so..... are the rebels against the Covid-19 Tyranny one step ahead of you already? But thanks for your leg-up to proving it all. Another impending tyranny is the Net Zero Tyranny.",@Jesusandbible,0.0,0.0
27:40 You are talking about controlling China which doesn’t involve in Proxy war and US has done this over decades and killed millions but no one talks about US having too much power and keeping US in control,@Aryan-jq2wh,2.0,0.0
Many mistakes in this video and biased. But good attempt,@sabprogroup8623,1.0,0.0
Jacinder Adern during her leadership of New Zealand. Jacinder Adern locked out New Zealand citizens from their own sovereign nation. And then Jacinder Adern laughed and forced sovereign citizens of their own sovereign nation to play Jacinder Adern lottery system just to enter their own nation. Jacinder Adern never was kind or card of the hardship jacinder Adern caused.The New Zealand poverty after her leadership is the highest in the OECD. JACINDER ADERN has the highest suicide rate. The highest devoirce rate and the highest level of child poverty,@MattWalding-w3y,0.0,0.0
Jacinder Adern during her leadership of New Zealand. Jacinder Adern locked out New Zealand citizens from their own sovereign nation. And then Jacinder Adern laughed and forced sovereign citizens of their own sovereign nation to play Jacinder Adern lottery system just to enter their own nation. Jacinder Adern never was kind or card of the hardship jacinder Adern caused.The New Zealand poverty after her leadership is the highest in the OECD. JACINDER ADERN has the highest suicide rate. The highest devoirce rate and the highest level of child poverty,@MattWalding-w3y,0.0,0.0
Jacinder Adern during her leadership of New Zealand. Jacinder Adern locked out New Zealand citizens from their own sovereign nation. And then Jacinder Adern laughed and forced sovereign citizens of their own sovereign nation to play Jacinder Adern lottery system just to enter their own nation. Jacinder Adern never was kind or card of the hardship jacinder Adern caused.The New Zealand poverty after her leadership is the highest in the OECD. JACINDER ADERN has the highest suicide rate. The highest devoirce rate and the highest level of child poverty,@MattWalding-w3y,0.0,0.0
"I feel this video falls into a previous and consistent pitfall of yours, that of ignoring the agency of ""minor powers.""You also, as many other comments have stated, are failing to address how common proxy wars arr throughout human history, I do not trust the data that lynchpins this video's premise.",@Mr_Crocodile_56,0.0,0.0
Beijing fights with smartsUS fights with guns. It’s our culture and why we will eventually bankrupt,@MAchannel2024,0.0,0.0
"24:39 that's not Russian occupation. See this is what's fucked up about this war. The people living in Donbas don't believe they are being invaded or occupied, they believe they are being liberated. The Zelenskyy regime is bombing and killing them, Russia is saving them. I'm unbelievably pissed at this channels bias!",@HugeDinosaurs-g9g,0.0,0.0
"24:30 easy. Corruption. Billions and billions of USD go into the pockets of corrupt Ukrainian politicians and oligarchs. Zelenskyy even said when Trump talked to him about US funding. Trump said something to the effect of, we've given $300 billion and Zelensky responded, we've only ever gotten $80 billion. Which doesn't makes sense, because we know the cost of fueling a war of this scale hasen't been seen since WWII, and that's not me exaggerating. There's dozens of pundits and EU politicians that have stated that on live television. Anyway, it's not just Ukrainian autocrats who are pocketing a nice retirement fund, it's US military industrial complex shareholders as well. I won't explain, that's fundamental knowlege of wars, if you're watching this channel, you know this. I will say this, Zelenskyy better start to understand his position in the world. Russia has, to say the least, played nicely. Russia could at any moment end this war and level all of Ukraine. The fact that Zelenskyy continues to test  Russia by bombing Russian civilians, there's a video floating now of Ukraine just last week bombing civilian apartment complexes in Belgorod, is INSANE. Beyond insane. I do believe that Russia has a high potential of being the 2nd nation in history to nuke another country.",@HugeDinosaurs-g9g,0.0,0.0
"There is a better question, who creates the most proxies? lol",@sabprogroup8623,0.0,0.0
"This is not new, permanent Cold War is the natural state between nations. This goes back to Athens and Sparta.",@sympatheticnetwork4913,0.0,0.0
"Im Lebanese, but I grew up in the West, I was 7 when we immigrated to Canada. And growing up here we were, of course, heavily influenced by American media. And growing up I always thought and believed the U.S.A. was fighting for democracy and I'd rather be under American rule rather than Russian, middle-eastern, or Chinese rule. But the older I get and the more i learn about the U.S., the more I realize it's the U.S. that's the evil empire and not China.",@JJs_playground,0.0,0.0
hey jhonny been following you for timebut i would appreciate if you use right map of india,@supanshah5625,1.0,0.0
where india come plays here,@johnnitherson-qe4vo,0.0,0.0
"Now imagine where humanity would be, if we used all this ""inguinity"" and resources for peace and collaboration instead of war.",@JJs_playground,0.0,0.0
China has funded a lot of support financially and with weapons to insurgent groups in my state and in all of NorthEast India. And this fact cannot be ignored.,@RichaMoniGogoi,0.0,0.0
"Does anyone miss that ""take a look at this map"" intro?😅😅",@RichardBobvu,0.0,0.0
"Does anyone miss that ""take a look at this map"" intro?😅😅",@RichardBobvu,0.0,0.0
Is Israel - Palestine conflict a proxy or not?,@MR-is3cb,0.0,0.0
3:55 😂,@cheffress,0.0,0.0
"21:50 you fail to mention that all of the so called ""uprisings"" were US sponsored opposition, rebellions or what have you. Basically coups.",@HugeDinosaurs-g9g,0.0,0.0
Surprised you didn't talk about a politician's incentive to be involved in these wars. Why could a proxy war and especially a prolonged proxy war be good for a politician?,@cadenalmer271,0.0,0.0
"To say that China doesn't play the proxy war game is a bit wrong. They do. They were one of the main backers of the Viet Minh in the First Indochina War against the French (1945-1954), an active supporter with troops on the ground in the Korean War (Johnny mentioned this himself), a main backer in the Second Indochina War (1954-1975), and the main backer of the Khmer Rouge regime in the Third Indochina War period.So the so-called principle of not interfering is just a lie. They do interfere when they need to / want to with however much resources they can afford.",@seanluong,1.0,0.0
中国几千年的战争，让人民知道战争的恐怖，与更加爱好与珍惜和平，也希望全世界能站在人类命运共同体的高度去和谐发展，当然，中国的内战还没结束，目前只是暂停状态，中国需要加速完成国家统一，结束内战，统一台湾,@ArthurLiu-0512,0.0,0.0
2:34 reminds me of captain haddock,@DrOmarShahinsha,0.0,0.0
The guy looks so similar to the forest galante !,@shockysaket810,0.0,0.0
So Communist China did or did not get involved in the Korean and Vietnam Wars?,@googlekeep-s1x,0.0,0.0
Half of these comments read as AI slop. Good job Johnny ignore the hate.,@Isr_431,0.0,0.0
Yes follow the money,@greenlach7398,0.0,0.0
This guy could  say the sky is blue and make it sound like the worlds going to win 😂,@MartymarMcFly,0.0,0.0
The Cold War was all about proxy war.,@thebeaconnetwork,0.0,0.0
"23:46 Johnny, you forgot to take your trash out.",@timnarre,0.0,0.0
I travel…and your sponsor saily is awesome on pricing.,@amansbc,0.0,0.0
"Johnny, this is a good video to highlight how modern conflict equations work. Good work.",@padraicley3265,0.0,0.0
"The USA keeps talking about freedom and democracy and fuels proxy wars, meanwhile china not doing anything as such makes you really wonder if democracy is really just a pile of 💩",@NethulCinethKannangara,0.0,0.0
"To say that China does not interfere with the internal affairs of a country is total BS. The CCP interferes in countries all over the world. Even in the USA. Its misinformation campaigns and meddling in the US elections is well-known. It oppresses the Chinese diaspora to ""toe the CCP line"" no matter if they live in the US, or the UK or Australia. They even kidnap dissidents from countries and smuggle them out of the country to face trial back in China. China may not be dropping bombs on other countries but they certainly operate in the ""grey zone"" of combat.",@joesky011,0.0,0.0
Plz make a vedio about Russia Ukraine war,@UtpalTaye-o1w,1.0,0.0
"please don't say china and russia, use putin and xi jinping because nobody wants that war except putin. China is a mono dictatorship under one man's rule. they do not represent their countries. this is very important please",@Noboxe,0.0,0.0
"China's approach to warfare is profoundly influenced by 2,500 years of Confucian and Taoist philosophy. The classic text ""The Art of War"" offers valuable insights into this perspective. One significant concept is that of proxy wars, which highlight the harmful psychological impacts that ultimately damage a nation. For example, former President Carter discussed the United States' conflicts with other countries, noting that the long-term effects of the misleading narratives promoted by the U.S. War Department have weakened the nation economically.China recognizes that all forms of war lead to destruction, regardless of how much a nation invests. The crucial takeaway is to prioritize what truly matters for a country's advancement and the growth of its civilization. This focus has contributed to China's endurance over 4,000 years, driven by merit and the philosophy of fostering positive contributions to neighboring nations. Those in the West lacking a deep understanding of Chinese philosophy may struggle to fully grasp these concepts.",@padraicley3265,0.0,0.0
"Ukraine war is a proxy war started by America in 2014. Victoria Nuland was on the ground overthrowing the government. Admit it, Johnny.",@williamfreemann,0.0,0.0
well said,@Tyrionhessen,0.0,0.0
"It's highly immoral to associate the concept of proxy war with Ukrainian defending Russian invasion, especially if you live in a country where freedom and democracy prevails. Freedom is not free, and as a citizen who lives in a democracy nation, we have the obligation to eliminate dictatorships. Cause if you don't break them, they'll break you. Yes, people are suffering, but if they surrender, they will suffer more, also we will start to suffer, and our children will also suffer. It's only rational and just to support the people of Ukraine. Let's learn the lesson from China card that dictatorship and authoritarian government will never end by itself and they are incompatible with our beliefs and values no matter how much they pretend to be innocent.",@hsubuzz6948,0.0,0.0
"This is gonna sound bad but the Ukraine-Russia war has cost the United States a lot of money but of all the countries they've also gained the most. Get rid of expiring stockpiles instead of paying to dispose of them. Almost every country has raised their defense spending and who gets most of that? America.... if they do end up getting their rare earth mineral deal even more money. I feel like that's pulling a gun on someone that just got knocked out but just my 2 cents. Russia's economy is going to be in shambles once the war ends. They've showed all their hands. Lost hundreds of thousands of soldiers. Lost a lot of their top of the line kit. Planes,tanks,artillery, SAMs, as well as their Black Sea navy.",@jasonstevens2060,0.0,0.0
theres no way china is not involved,@jessicarox85,0.0,0.0
Production quality that is this good for so long needs to be studied❤.,@yobananaboy2003,0.0,0.0
Where is Israel on that map?,@th3_oth3r_guy_dh_27,0.0,0.0
"China is promoting the fact that they are not interfering with other countries because when China want to take over Taiwan, the government will say that this is purely an ""internal"" affair and other countries should stay out of it.",@plutoburn,0.0,0.0
"I wonder... When I see your thumbnail, title, and video length in the morning and it is super clickable, but I don't have time to watch it... Then I click it in the evening when I have time, but it's a less clickable thumbnail or title I might have skipped if I didn't see the one in the morning... (Honestly I never would miss one but this is hypothetical.)Does that mess up your stats/experiments? Obviously not from my one case, but surely I'm not alone, right?",@awol.,0.0,0.0
Sick😮😮😮,@PARTIZANREPORT,0.0,0.0
"Fun fact “istan” is a Farsi suffix that means “land of”, English equivalent is “ia”:Armenia aka Armanestan: Land of ArmeniansKazakhstan: Land of KazakhsKyrgyzstan: Land of KyrgizsHendustan: Land of HindisEtc.",@MohsenShahghasemi,0.0,0.0
"Well done, Johnny! Thanks for what you do!",@kevinwells5812,0.0,0.0
"Lumumba no fue solo un ""presidente pro soviético"", fue elegido democráticamente y luchó por trasformar el Congo en un pais moderno y prospero pero fue asesinado por Estados Unidos y Bélgica para poner en su lugar a un dictador corrupto que dijese que sí al saqueo de Occidente.",@antoniovelascoespejo1519,0.0,0.0
path of least resistance,@dizzolve,0.0,0.0
"The USA did not want to fight Russia in Ukraine, whether Putin did or not although Putin did want to fight the US by arming Iran, Lebanon and the Palestinians against Israel to draw attention away from the war in Ukraine.",@CrRodney1,0.0,0.0
I'm surprised you didn't talk about how banks and other financiers lend to both sides of these proxy conflicts and leave the countries saddled with debt. Then deals are struck with countries' leaders to bring in foreign contractors to rebuild infrastructure. The economic hitman game.,@benjaminblumberg1335,0.0,0.0
"Dude, where is the mention of Palestine/Israel in all of this? I was waiting for that climax",@mrafeek.personal,0.0,0.0
You didn't mention anything about industrial complexes whose sole intent is to sell weapons of mass destruction. All wars are fueled by weapon manufacturers lobbyists. Just make an analysis on the shares of weapon manufacturers against wars at any different times,@zainolabuamar,0.0,0.0
Why YouTube is forcing me to watch this video in Spanish?,@beforeau,0.0,0.0
"Can't blame Izistan, little league's a pretty big deal! Shame Johnnyland, shame",@nitsnbolts1,0.0,0.0
"The Soviets did not defeat in Afghanistan, their marching out of that country with the 40th army commander was the last man crossing the bridge. The Americans defeated in Afghanistan when ee saw large crowds of Afghans flooded the Kabul airport chasing the last C17 plane, some grabbed a grip flew into midair and fell on the ground. The US backed Kabul regieme lasted just a few days and surrender to Taliban.",@Flyinghigh888,0.0,0.0
"I find it interesting today , why the east (Putin, Xi Jinping and probably Kim) wants to separate US from their allies, and Trump eating it up going up against everybody with his tariffs and crap and bailing on nato.. Either Trump is as delulu as he seems and doing it just out of his own stupidity, or (I think) Putin is playing him and has been for years and when all nations are pissed off and at some trade war with the US, China, Russia and N-Korea will attack the US.. At least that's how i currently picture WW3 :)",@TheGFS,0.0,0.0
"What did Tony Stark said ""Keep your friends rich, and your enemies rich, and wait to find out which is which""",@michaelchavez2206,0.0,0.0
"Your videos are awesome, always",@alamtraibrahim6794,0.0,0.0
This makes sense why trump stop giving money to Ukraine and pulling out of the un,@Markie54,0.0,0.0
👊🔥,@XUKONG-vq7wq,0.0,0.0
"Documental mediocre, es entendible porque eres estadounidense, sin embargo careces de profesionalismo en este video concreto al minimizar mucho a EEUU y solo hablar de que EEUU apoyó, dejando de lado las masacres y crímenes de lesa humanidad",@CrtTony,0.0,0.0
0:44 the US be bombing countries every other week it seems. COup d'etats and funding them.,@HugeDinosaurs-g9g,0.0,0.0
Looking at your proxy maps I think that you should discount those countries that have US military bases. Those countries themselves are proxies or client states.,@imrannazir6931,0.0,0.0
Why no mention of the fact that the US is no longer backing Ukraine and is virtually in the process of siding with Russia?,@bebo2781,0.0,0.0
"4:37,I feel as though there's a country missing from this list.",@NKQuantum1293,0.0,0.0
"0:04 are you going to show us how through a western bias, dramatic music, a lot of slow unsure affirmations, maps and a small amount of information but when edited together seems quite convincing?",@HugeDinosaurs-g9g,0.0,0.0
This is a particularly good video.  Spot on.,@ryank42301,0.0,0.0
"sorry, at 26:00 u said China do not get involved in the internal affairs of the other countries, as an Indian can't agree with that",@AbhranilPatra,2.0,0.0
Johnny getting ratioed by youtube community comments is crazy,@xswlxswl,0.0,0.0
"You are sketchy enough for me to wonder if you're paid by the C.I.A.  The dumb Mormon thing kinda works, but there's enough push behind you",@desbrown5089,0.0,0.0
yet another masterpiece by Johnny,@tasmiazaman7741,0.0,1.0
"Looks like during the biden administration, it started increasing",@Who_Dey420,0.0,0.0
Ukrainian war is indeed a proxy one.,@Libyan-Abdulhamid,0.0,0.0
几乎每一个战争都和美国有关系啊,@temu1004,0.0,0.0
Thanks for sharing it. ✌️,@REVIEWSONTHERUN,0.0,0.0
"And with this, made sure to click the ""don't recommend channel"" button :D!",@geminiiskull,0.0,0.0
"I thought the last part was going to be   corporations   that become too large and influential to also funds  proxy wars , fundamentally  isnt that what happening in places like  Congo now ? or was he  afraid to talk about them  being that it  actually the deadliest mordern  low intensity warfare 😏",@zoro-w8x1k,1.0,0.0
Dang Johnny is in the doghouse because he didn’t sign his kid up for little league🙈,@charliewieland4030,0.0,0.0
Maybe what happens in Haiti is turning into a proxy war... just maybe.,@eriksonyw,0.0,0.0
I've been arguing this to people for years nice to see a video on it,@robertnicholas5442,0.0,0.0
China is like that boxer waiting for the other guy to exhaust and overextend himself before making its move.   While at the same time leveraging all the bets against the exhausted guy.   Which is why no one should let down their guard.,@belushipumpkin,1.0,0.0
